Name,Hash,Meter,NPS sequence
Stamina RPG 9 - FE/[24] [240] Satanic Static,007e1023f3f5f649024183026b48265ff15bf74e,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 2, 3, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 11, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 14, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 9, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 4, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 13, 16, 16, 16, 13, 16, 16, 16, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 11, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 1, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 1, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 0, 0, 1, 15, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 8, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 8, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 8, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 14, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 10, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 10, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 10, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 1, 0, 0, 1, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 13, 16, 14, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 9, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 14, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 13, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 1]"
Stamina RPG 9 - FE/[24] [280] When I'm Alone,62dfa8f0072c0fed4f9df7665bfcb367b6e344d3,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 12, 4, 5, 5, 4, 10, 18, 7, 5, 5, 4, 5, 11, 19, 16, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 12, 3, 4, 2, 4, 5, 4, 2, 4, 3, 3, 3, 4, 4, 8, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 7, 4, 1, 5, 4, 2, 3, 5, 4, 1, 5, 5, 4, 5, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 11, 3, 3, 3, 3, 3, 4, 2, 4, 5, 2, 3, 2, 4, 16, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 14, 3, 4, 2, 5, 3, 1, 2, 2, 5, 2, 4, 2, 1]"
Stamina RPG 9 - FE/[25] [256] Break Of Day,7430370f037fa8fac021c064ea9fe4ea341c0874,25,"[7, 5, 7, 4, 8, 4, 7, 14, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 7, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 15, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 13, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 14, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 13, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 15, 16, 17, 17, 17, 14, 17, 17, 17, 14, 17, 17, 17, 18, 17, 17, 14, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 10, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 14, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 14, 13, 14, 14, 14, 16, 13, 17, 14, 6, 6, 18, 17, 17, 17, 17, 17, 15, 9, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 14, 17, 17, 17, 17, 17, 17, 17, 15, 17, 17, 17, 17, 17, 17, 14, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 14, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 14, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 14]"
Stamina RPG 9 - FE/[25] [264] Condemnation Wings II (Restep),db11da5d7cc4ce272022b1d2599e191524197dcf,25,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 6, 5, 6, 6, 8, 7, 14, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 16, 11, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 6, 1, 15, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 17, 4, 5, 2, 3, 3, 3, 3, 1, 7, 5, 3, 7, 8, 8, 9, 3, 3, 2, 2, 2, 3, 2, 6, 9, 10, 4, 8, 6, 8, 14, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 11, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 8, 5, 3, 5, 11, 10, 9, 6, 4, 5, 9, 9, 10, 15, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 9, 4, 4, 4, 1, 7, 4, 1, 3, 3, 6, 2, 2, 2, 2, 5, 5, 9, 11, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 4]"
Stamina RPG 9 - FE/[25] [276] in JUSTICE,a4d4f41aec5c4dd9e31999c654aee208fc58d458,25,"[0, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 0, 0, 0, 1, 2, 2, 3, 3, 3, 2, 4, 4, 4, 4, 5, 7, 9, 7, 7, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 14, 9, 15, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 8, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 6, 16, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 11, 13, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 12, 3, 4, 7, 1, 4, 1, 4, 9, 4, 2, 3, 2, 2, 3, 2, 6, 9, 7, 4, 2, 3, 4, 16, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 14, 9, 15, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 18, 19, 18, 18, 19, 13]"
Stamina RPG 9 - FE/[25] [290] Jam & Marmalade,2da73073813dc3f9739ec56ff55c81e0156a712d,25,"[1, 2, 3, 3, 15, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 10, 17, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 13, 12, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 14, 7, 16, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 6]"
Stamina RPG 9 - FE/[25] [267] J-E-N-O-V-A (Hard),652595ab12fe9c9e353ee329f89f42ea06a8c670,25,"[0, 0, 0, 0, 1, 3, 6, 6, 6, 6, 6, 7, 6, 8, 6, 6, 6, 6, 6, 9, 9, 12, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 7, 6, 9, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 11, 6, 6, 17, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 9, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 8, 6, 7, 7, 6, 6, 6, 6, 8, 9, 10, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 10, 6, 6, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 14, 6, 6, 14, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 9]"
Stamina RPG 9 - FE/[25] [272] Not In Love,4d535888c8185c6c327116082e93ba9c6095d43f,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 2, 4, 1, 0, 1, 3, 1, 2, 2, 2, 2, 1, 5, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 6, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 12, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 16, 2, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 17, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 9]"
Stamina RPG 9 - FE/[25] [285] One Step Closer,01a7183d5a5dd552c468f34afdf1ee74b098662d,25,"[0, 0, 0, 0, 1, 5, 6, 7, 6, 6, 17, 19, 19, 19, 19, 19, 19, 19, 19, 19, 8, 4, 3, 1, 3, 3, 4, 3, 1, 3, 15, 19, 19, 19, 19, 19, 19, 19, 19, 19, 10, 2, 1, 1, 14, 19, 19, 19, 19, 19, 19, 19, 19, 19, 8, 5, 3, 1, 3, 3, 5, 4, 1, 2, 14, 19, 19, 19, 19, 19, 19, 19, 20, 19, 11, 2, 1, 3, 15, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 2, 0, 0, 0, 0, 0, 1, 1, 3, 3, 16, 19, 19, 19, 19, 19, 19, 19, 19, 14, 15, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 20, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 2]"
Stamina RPG 9 - FE/[25] [283] yumeHolic desu ga?,d016e1f90d2ce3ae57f5d62e045d4fc63fc080da,25,"[0, 1, 8, 7, 6, 9, 9, 8, 9, 19, 16, 13, 19, 16, 11, 2, 0, 1, 0, 0, 0, 1, 3, 6, 6, 6, 5, 6, 8, 19, 19, 19, 19, 19, 6, 4, 1, 1, 2, 1, 3, 3, 3, 12, 19, 19, 19, 19, 18, 19, 19, 19, 19, 19, 19, 18, 19, 19, 19, 19, 19, 6, 3, 4, 6, 7, 6, 7, 4, 8, 3, 4, 2, 5, 4, 5, 5, 13, 19, 19, 19, 19, 18, 19, 19, 19, 19, 19, 18, 19, 19, 1, 1, 4, 3, 5, 5, 9, 19, 19, 19, 19, 18, 19, 19, 19, 19, 19, 18, 19, 19, 19, 19, 19, 19, 18, 19, 7, 5, 1, 1, 3, 15, 17, 18, 16, 16, 16, 18, 19, 19, 19, 19, 19, 19, 18, 6, 1, 2, 3, 2, 3, 6, 10, 12, 19, 19, 19, 18, 19, 19, 19, 19, 19, 19, 18, 19, 19, 19, 19, 19, 19, 18, 5, 8, 8, 6]"
Stamina RPG 9 - FE/[26] [304] Blend W,e7c906a6c3d9056eabb766d1789c68a430182717,26,"[0, 2, 6, 5, 6, 6, 3, 4, 20, 20, 20, 21, 20, 20, 21, 20, 20, 20, 21, 17, 1, 6, 9, 8, 7, 6, 6, 20, 20, 21, 20, 17, 6, 17, 20, 20, 20, 21, 20, 20, 20, 21, 20, 20, 21, 20, 20, 11, 2, 20, 20, 20, 21, 20, 20, 20, 21, 20, 20, 21, 20, 20, 20, 21, 20, 20, 20, 21, 20, 20, 20, 21, 20, 20, 21, 20, 20, 20, 21, 20, 20, 20, 21, 20, 20, 20, 21, 20, 20, 7]"
Stamina RPG 9 - FE/[26] [273] Chaos Angel Zone (Act 3),ebf42d61eabd0a0a2601db1ba6301c09369e7d9b,26,"[0, 1, 5, 6, 8, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 14, 7, 6, 6, 6, 6, 6, 5, 6, 6, 6, 16, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 10, 6, 6, 6, 6, 6, 7, 4, 6, 6, 8, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 18, 18, 18, 18, 19, 1]"
Stamina RPG 9 - FE/[26] [275] Gallant Girl (Hard),4786295c9ed8741b01d3cd87559bd4f7e0ec459e,26,"[0, 0, 0, 0, 1, 2, 16, 19, 18, 18, 19, 18, 18, 19, 18, 18, 14, 18, 18, 18, 19, 18, 18, 19, 18, 18, 18, 12, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 13, 4, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 8, 8, 4, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 11, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 18, 1, 17, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 12, 6, 4, 16, 18, 18, 19, 18, 18, 19, 18, 18, 18, 12, 1]"
Stamina RPG 9 - FE/[26] [290] Implantation,441a3ffd318c3905bdbf44dbbecc3eec1a3df973,26,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 3, 4, 4, 5, 3, 5, 5, 4, 5, 3, 5, 5, 4, 8, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 6, 0, 0, 0, 0, 1, 1, 6, 7, 6, 7, 5, 6, 14, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 1, 0, 0, 0, 0, 1, 7, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 19, 19, 20, 10]"
Stamina RPG 9 - FE/[26] [266] Pulse of Sympathy,d657aec9cb768a6f8e8b0b68abac2940022e0330,26,"[0, 2, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 3, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 12, 9, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 18, 17, 18, 18, 18, 17, 18, 18, 18, 17, 18, 6]"
Stamina RPG 9 - FE/[26] [285] Big Shot,779889be956fbd598afe8669a8dba7d732d01914,26,"[0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 3, 2, 4, 6, 4, 6, 6, 4, 7, 3, 4, 7, 6, 4, 7, 3, 9, 19, 19, 19, 19, 19, 6, 9, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 17, 8, 2, 2, 11, 19, 19, 19, 9, 2, 3, 6, 19, 19, 19, 5, 2, 2, 11, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 5, 10, 9, 10, 9, 5, 12, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 13, 14, 19, 19, 19, 19, 7, 5, 19, 19, 14, 14, 19, 19, 9, 19, 19, 19, 19, 15, 6, 10, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 4, 5, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 1, 1, 1, 13, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 8, 4, 8, 19, 12, 16, 19, 19, 19, 19, 19, 19, 5, 7, 3, 7, 4, 8, 18, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 11, 6, 17, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 18, 5, 11, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 6, 5, 5, 3, 0, 1, 3, 19, 11, 4, 2, 3, 3, 3, 3, 6]"
Stamina RPG 9 - FE/[26] [280] Tower Of Glory,dfb7d83d850257aa1f9e55a212e61e8be2d1708f,26,"[0, 8, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 19, 18, 19, 17]"
Stamina RPG 9 - FE/[26] [298] Unico,e677df2eb771127c4e23e7af9ec3424133464aa1,26,"[0, 0, 0, 0, 0, 0, 1, 2, 5, 5, 5, 5, 7, 8, 20, 20, 20, 19, 20, 20, 20, 20, 20, 20, 19, 20, 20, 20, 20, 20, 20, 20, 19, 20, 20, 20, 20, 20, 20, 19, 20, 20, 20, 20, 20, 20, 20, 19, 20, 20, 20, 20, 20, 20, 19, 20, 20, 20, 20, 20, 20, 20, 19, 20, 20, 9, 2, 2, 2, 2, 1, 3, 1, 2, 2, 2, 5, 6, 5, 4, 5, 4, 4, 5, 4, 5, 5, 5, 5, 7, 8, 18, 19, 20, 20, 20, 20, 20, 20, 19, 20, 20, 20, 20, 2]"
